address,zip,city,sqft,bed,bath,price,url,latitude,longitude
"833 N Spaulding Ave, Los Angeles, CA 90046",90046,Los Angeles,"4,932",5,6,"$4,425,000 ",https://www.zillow.com/homedetails/833-N-Spaulding-Ave-Los-Angeles-CA-90046/20785903_zpid/,34.08634,-118.35766
"12922 Osborne St, Pacoima, CA 91331",91331,Pacoima,"1,619",3,2,"$599,000 ",https://www.zillow.com/homedetails/12922-Osborne-St-Pacoima-CA-91331/20118331_zpid/,34.25014,-118.41442
"3411 Merrimac Rd, Los Angeles, CA 90049",90049,Los Angeles,"2,079",3,3,"$2,150,000 ",https://www.zillow.com/homedetails/3411-Merrimac-Rd-Los-Angeles-CA-90049/20558579_zpid/,34.10552,-118.50261
"10580 Wilshire Blvd APT 22NE, Los Angeles, CA 90024",90024,Los Angeles,"3,271",3,5,"$3,800,000 ",https://www.zillow.com/homedetails/10580-Wilshire-Blvd-APT-22NE-Los-Angeles-CA-90024/2128569047_zpid/,34.06154,-118.43279
"2771 Lytelle Pl, Los Angeles, CA 90065",90065,Los Angeles,"1,478",2,2,"$1,395,000 ",https://www.zillow.com/homedetails/2771-Lytelle-Pl-Los-Angeles-CA-90065/20764374_zpid/,34.12473,-118.22577
"8025 Tampa Ave, Reseda, CA 91335",91335,Reseda,"1,296",4,2,"$499,950 ",https://www.zillow.com/homedetails/8025-Tampa-Ave-Reseda-CA-91335/19906580_zpid/,34.21649,-118.55392
"10911 Peach Grove St APT 1, North Hollywood, CA 91601",91601,North Hollywood,"1,555",3,2,"$559,000 ",https://www.zillow.com/homedetails/10911-Peach-Grove-St-APT-1-North-Hollywood-CA-91601/2067884856_zpid/,34.1593,-118.36843
"17928 Tulsa St, Granada Hills, CA 91344",91344,Granada Hills,"1,662",4,2,"$799,900 ",https://www.zillow.com/homedetails/17928-Tulsa-St-Granada-Hills-CA-91344/20160693_zpid/,34.26814,-118.52449
"14024 Otsego St, Sherman Oaks, CA 91423",91423,Sherman Oaks,"1,563",3,2,"$1,350,000 ",https://www.zillow.com/homedetails/14024-Otsego-St-Sherman-Oaks-CA-91423/19985798_zpid/,34.16246,-118.43853
"629 E 118th St, Los Angeles, CA 90059",90059,Los Angeles,"1,142",3,2,"$489,500 ",https://www.zillow.com/homedetails/629-E-118th-St-Los-Angeles-CA-90059/20975760_zpid/,33.92665,-118.26406
"628 W 104th St, Los Angeles, CA 90044",90044,Los Angeles,676,2,1,"$439,000 ",https://www.zillow.com/homedetails/628-W-104th-St-Los-Angeles-CA-90044/20965517_zpid/,33.94214,-118.28593
"7517 Earldom Ave, Playa Del Rey, CA 90293",90293,Playa Del Rey,"1,255",3,2,"$1,645,000 ",https://www.zillow.com/homedetails/7517-Earldom-Ave-Playa-Del-Rey-CA-90293/20386799_zpid/,33.9533,-118.44281
"8466 Allenwood Rd, Los Angeles, CA 90046",90046,Los Angeles,"3,439",4,5,"$4,498,000 ",https://www.zillow.com/homedetails/8466-Allenwood-Rd-Los-Angeles-CA-90046/20801276_zpid/,34.11833,-118.38133
"18023 Bullock St, Encino, CA 91316",91316,Encino,"1,012",3,1,"$729,000 ",https://www.zillow.com/homedetails/18023-Bullock-St-Encino-CA-91316/19936435_zpid/,34.17989,-118.52568
"2828 Palmer Dr, Los Angeles, CA 90065",90065,Los Angeles,"2,670",3,3,"$1,200,000 ",https://www.zillow.com/homedetails/2828-Palmer-Dr-Los-Angeles-CA-90065/20850499_zpid/,34.1315,-118.22861
"4910 Los Feliz Blvd, Los Angeles, CA 90027",90027,Los Angeles,"3,934",5,6,"$3,497,000 ",https://www.zillow.com/homedetails/4910-Los-Feliz-Blvd-Los-Angeles-CA-90027/20809959_zpid/,34.1099,-118.29673
"724 N Stanley Ave, Los Angeles, CA 90046",90046,Los Angeles,"4,400",5,6,"$3,625,000 ",https://www.zillow.com/homedetails/724-N-Stanley-Ave-Los-Angeles-CA-90046/20785217_zpid/,34.08445,-118.35614
"4033 Clayton Ave, Los Angeles, CA 90027",90027,Los Angeles,"1,255",2,2,"$1,100,000 ",https://www.zillow.com/homedetails/4033-Clayton-Ave-Los-Angeles-CA-90027/20746666_zpid/,34.1002,-118.27966
"5022 Lynnfield St, Los Angeles, CA 90032",90032,Los Angeles,"1,008",3,1,"$720,000 ",https://www.zillow.com/homedetails/5022-Lynnfield-St-Los-Angeles-CA-90032/20641695_zpid/,34.08003,-118.1735
"10500 Califa St, North Hollywood, CA 91601",91601,North Hollywood,"1,116",3,2,"$799,000 ",https://www.zillow.com/homedetails/10500-Califa-St-North-Hollywood-CA-91601/20040758_zpid/,34.17769,-118.36069
"10901 Terryview Dr, Studio City, CA 91604",91604,Studio City,"2,887",4,4,"$2,995,995 ",https://www.zillow.com/homedetails/10901-Terryview-Dr-Studio-City-CA-91604/20030915_zpid/,34.13539,-118.36803
"14384 Sayre St, Sylmar, CA 91342",91342,Sylmar,"1,235",3,2,"$649,950 ",https://www.zillow.com/homedetails/14384-Sayre-St-Sylmar-CA-91342/20071682_zpid/,34.2985,-118.44618
"10590 Wilshire Blvd APT 902, Los Angeles, CA 90024",90024,Los Angeles,"1,202",2,2,"$755,000 ",https://www.zillow.com/homedetails/10590-Wilshire-Blvd-APT-902-Los-Angeles-CA-90024/20505667_zpid/,34.06128,-118.43319
"23445 Ladrillo St, Woodland Hills, CA 91367",91367,Woodland Hills,"2,751",4,3,"$1,350,000 ",https://www.zillow.com/homedetails/23445-Ladrillo-St-Woodland-Hills-CA-91367/19879850_zpid/,34.16725,-118.63821
"4200 Parva Ave, Los Angeles, CA 90027",90027,Los Angeles,"2,185",3,3,"$1,995,000 ",https://www.zillow.com/homedetails/4200-Parva-Ave-Los-Angeles-CA-90027/20811985_zpid/,34.11591,-118.2837
"845 Victoria Ave, Venice, CA 90291",90291,Venice,"2,269",3,3,"$2,950,000 ",https://www.zillow.com/homedetails/845-Victoria-Ave-Venice-CA-90291/20452551_zpid/,33.99296,-118.45658
"15555 Nordhoff St APT 5A, North Hills, CA 91343",91343,North Hills,"1,132",3,2,"$399,999 ",https://www.zillow.com/homedetails/15555-Nordhoff-St-APT-5A-North-Hills-CA-91343/20137398_zpid/,34.23579,-118.4717
"19123 Lemay St, Reseda, CA 91335",91335,Reseda,"1,106",3,1,"$715,000 ",https://www.zillow.com/homedetails/19123-Lemay-St-Reseda-CA-91335/19922430_zpid/,34.19162,-118.55004
"6576 Cleomoore Ave, West Hills, CA 91307",91307,West Hills,"1,430",3,2,"$675,000 ",https://www.zillow.com/homedetails/6576-Cleomoore-Ave-West-Hills-CA-91307/19874693_zpid/,34.19025,-118.65084
"1834 Grace Ave, Los Angeles, CA 90028",90028,Los Angeles,940,1,1,"$775,000 ",https://www.zillow.com/homedetails/1834-Grace-Ave-Los-Angeles-CA-90028/82581882_zpid/,34.10501,-118.33205
"1601 N Vista St, Los Angeles, CA 90046",90046,Los Angeles,962,3,2,"$899,500 ",https://www.zillow.com/homedetails/1601-N-Vista-St-Los-Angeles-CA-90046/20794366_zpid/,34.09997,-118.35208
"6461 Woodley Ave, Van Nuys, CA 91406",91406,Van Nuys,"1,195",3,1,"$895,000 ",https://www.zillow.com/homedetails/6461-Woodley-Ave-Van-Nuys-CA-91406/19968079_zpid/,34.18845,-118.484
"132 Waterview St, Playa Del Rey, CA 90293",90293,Playa Del Rey,"1,108",2,2,"$1,499,000 ",https://www.zillow.com/homedetails/132-Waterview-St-Playa-Del-Rey-CA-90293/20386635_zpid/,33.95249,-118.446
"519 N Laurel Ave, Los Angeles, CA 90048",90048,Los Angeles,"3,176",4,5,"$4,095,000 ",https://www.zillow.com/homedetails/519-N-Laurel-Ave-Los-Angeles-CA-90048/20786798_zpid/,34.08067,-118.365
"10712 Stanford Ave, Los Angeles, CA 90059",90059,Los Angeles,480,2,1,"$349,888 ",https://www.zillow.com/homedetails/10712-Stanford-Ave-Los-Angeles-CA-90059/20959294_zpid/,33.93881,-118.263
"1568 W 45th St, Los Angeles, CA 90062",90062,Los Angeles,"1,631",4,3,"$829,000 ",https://www.zillow.com/homedetails/1568-W-45th-St-Los-Angeles-CA-90062/20569932_zpid/,34.0028,-118.306
"18218 Rosita St, Tarzana, CA 91356",91356,Tarzana,"1,802",3,2,"$995,000 ",https://www.zillow.com/homedetails/18218-Rosita-St-Tarzana-CA-91356/19950459_zpid/,34.15779,-118.53
"5812 Willis Ave, Van Nuys, CA 91411",91411,Van Nuys,"3,035",5,6,"$2,488,888 ",https://www.zillow.com/homedetails/5812-Willis-Ave-Van-Nuys-CA-91411/19972428_zpid/,34.17617,-118.455
"1149 S Burlington Ave, Los Angeles, CA 90006",90006,Los Angeles,"1,440",3,2,"$749,000 ",https://www.zillow.com/homedetails/1149-S-Burlington-Ave-Los-Angeles-CA-90006/20624473_zpid/,34.04753,-118.278
"12920 Runway Rd UNIT 352, Playa Vista, CA 90094",90094,Playa Vista,"1,310",3,2,"$1,199,000 ",https://www.zillow.com/homedetails/12920-Runway-Rd-UNIT-352-Playa-Vista-CA-90094/112011836_zpid/,33.97459,-118.421
"746 E 91st St, Los Angeles, CA 90002",90002,Los Angeles,957,2,1,"$485,000 ",https://www.zillow.com/homedetails/746-E-91st-St-Los-Angeles-CA-90002/20953234_zpid/,33.9538,-118.261
"5842 Costello Ave, Van Nuys, CA 91401",91401,Van Nuys,"1,497",3,2,"$1,000,000 ",https://www.zillow.com/homedetails/5842-Costello-Ave-Van-Nuys-CA-91401/19973985_zpid/,34.17702,-118.438
"14825 Calahan St, Panorama City, CA 91402",91402,Panorama City,"1,531",3,2,"$649,950 ",https://www.zillow.com/homedetails/14825-Calahan-St-Panorama-City-CA-91402/20133586_zpid/,34.23636,-118.456
"8601 International Ave UNIT 219, Canoga Park, CA 91304",91304,Canoga Park,"1,078",3,2,"$389,000 ",https://www.zillow.com/homedetails/8601-International-Ave-UNIT-219-Canoga-Park-CA-91304/20179135_zpid/,34.227,-118.599
"5848 W Olympic Blvd APT 101, Los Angeles, CA 90036",90036,Los Angeles,"1,306",2,3,"$875,000 ",https://www.zillow.com/homedetails/5848-W-Olympic-Blvd-APT-101-Los-Angeles-CA-90036/20607775_zpid/,34.05748,-118.358
"7529 Franklin Ave, Los Angeles, CA 90046",90046,Los Angeles,"4,398",5,4,"$4,195,000 ",https://www.zillow.com/homedetails/7529-Franklin-Ave-Los-Angeles-CA-90046/20794155_zpid/,34.10347,-118.354
"11543 Laurelcrest Dr, Studio City, CA 91604",91604,Studio City,"2,547",3,3,"$1,374,950 ",https://www.zillow.com/homedetails/11543-Laurelcrest-Dr-Studio-City-CA-91604/20030769_zpid/,34.13773,-118.384
"8666 Lookout Mountain Ave, Los Angeles, CA 90046",90046,Los Angeles,"1,186",2,2,"$1,200,000 ",https://www.zillow.com/homedetails/8666-Lookout-Mountain-Ave-Los-Angeles-CA-90046/20799969_zpid/,34.11036,-118.382
"4338 Agnes Ave, Studio City, CA 91604",91604,Studio City,"3,234",4,5,"$2,895,000 ",https://www.zillow.com/homedetails/4338-Agnes-Ave-Studio-City-CA-91604/20027198_zpid/,34.14966,-118.395
"425 Cornwell St, Los Angeles, CA 90033",90033,Los Angeles,990,1,1,"$629,000 ",https://www.zillow.com/homedetails/425-Cornwell-St-Los-Angeles-CA-90033/20629405_zpid/,34.05038,-118.208
"10671 Wilkins Ave APT 1, Los Angeles, CA 90024",90024,Los Angeles,972,2,2,"$688,000 ",https://www.zillow.com/homedetails/10671-Wilkins-Ave-APT-1-Los-Angeles-CA-90024/20506559_zpid/,34.05647,-118.434
"726 Lorraine Blvd, Los Angeles, CA 90005",90005,Los Angeles,"2,660",4,3,"$1,875,000 ",https://www.zillow.com/homedetails/726-Lorraine-Blvd-Los-Angeles-CA-90005/20611520_zpid/,34.05998,-118.321
"18026 Valley Vista Blvd, Encino, CA 91316",91316,Encino,"3,800",6,6,"$2,995,000 ",https://www.zillow.com/homedetails/18026-Valley-Vista-Blvd-Encino-CA-91316/19949839_zpid/,34.15811,-118.526
"8017 Mulholland Dr, Los Angeles, CA 90046",90046,Los Angeles,"4,543",5,5,"$4,785,000 ",https://www.zillow.com/homedetails/8017-Mulholland-Dr-Los-Angeles-CA-90046/20031353_zpid/,34.12647,-118.374
"14749 W Hartsook St, Sherman Oaks, CA 91403",91403,Sherman Oaks,"2,933",4,5,"$2,499,000 ",https://www.zillow.com/homedetails/14749-W-Hartsook-St-Sherman-Oaks-CA-91403/2068036796_zpid/,34.16395,-118.455
"24238 Hartland St, West Hills, CA 91307",91307,West Hills,"1,998",4,3,"$950,000 ",https://www.zillow.com/homedetails/24238-Hartland-St-West-Hills-CA-91307/19874871_zpid/,34.19534,-118.653
"7035 Woodley Ave UNIT 104, Van Nuys, CA 91406",91406,Van Nuys,"1,117",3,2,"$414,500 ",https://www.zillow.com/homedetails/7035-Woodley-Ave-UNIT-104-Van-Nuys-CA-91406/19962783_zpid/,34.19864,-118.484
"2135 Kenilworth Ave, Los Angeles, CA 90039",90039,Los Angeles,"1,224",3,2,"$1,450,000 ",https://www.zillow.com/homedetails/2135-Kenilworth-Ave-Los-Angeles-CA-90039/20747584_zpid/,34.09788,-118.269
"6340 Monterey Rd, Los Angeles, CA 90042",90042,Los Angeles,"2,168",3,2,"$1,285,000 ",https://www.zillow.com/homedetails/6340-Monterey-Rd-Los-Angeles-CA-90042/20693014_zpid/,34.10891,-118.18
"12668 Sunrise Pl, Playa Vista, CA 90094",90094,Playa Vista,"3,627",4,5,"$3,095,000 ",https://www.zillow.com/homedetails/12668-Sunrise-Pl-Playa-Vista-CA-90094/302794510_zpid/,33.97647,-118.414
"2122 W 29th St, Los Angeles, CA 90018",90018,Los Angeles,"1,498",3,2,"$1,179,999 ",https://www.zillow.com/homedetails/2122-W-29th-St-Los-Angeles-CA-90018/20591446_zpid/,34.02908,-118.313
"3789 Prestwick Dr, Los Angeles, CA 90027",90027,Los Angeles,"1,819",3,2,"$1,825,000 ",https://www.zillow.com/homedetails/3789-Prestwick-Dr-Los-Angeles-CA-90027/20811835_zpid/,34.11925,-118.28
"9338 Rhea Ave, Northridge, CA 91324",91324,Northridge,"2,280",4,3,"$1,175,000 ",https://www.zillow.com/homedetails/9338-Rhea-Ave-Northridge-CA-91324/20175887_zpid/,34.24033,-118.541
"312 W 5th St APT 412, Los Angeles, CA 90013",90013,Los Angeles,890,1,1,"$374,900 ",https://www.zillow.com/homedetails/312-W-5th-St-APT-412-Los-Angeles-CA-90013/67404638_zpid/,34.0483,-118.251
"7431 Franklin Ave, Los Angeles, CA 90046",90046,Los Angeles,"3,100",4,3,"$4,950,000 ",https://www.zillow.com/homedetails/7431-Franklin-Ave-Los-Angeles-CA-90046/20803447_zpid/,34.10345,-118.352
"5123 Marmion Way, Los Angeles, CA 90042",90042,Los Angeles,"1,120",3,2,"$899,999 ",https://www.zillow.com/homedetails/5123-Marmion-Way-Los-Angeles-CA-90042/20761792_zpid/,34.10716,-118.201
"9922 Wornom Ave, Sunland, CA 91040",91040,Sunland,"1,932",2,2,"$950,000 ",https://www.zillow.com/homedetails/9922-Wornom-Ave-Sunland-CA-91040/20089337_zpid/,34.24994,-118.352
"5543 Costello Ave, Van Nuys, CA 91401",91401,Van Nuys,"2,672",4,5,"$1,950,000 ",https://www.zillow.com/homedetails/5543-Costello-Ave-Van-Nuys-CA-91401/19974437_zpid/,34.17156,-118.438
"11931 Aneta St, Los Angeles, CA 90230",90230,Los Angeles,"2,778",4,5,"$2,699,000 ",https://www.zillow.com/homedetails/11931-Aneta-St-Los-Angeles-CA-90230/20439975_zpid/,33.98689,-118.407
"1627 Veridian, San Pedro, CA 90732",90732,San Pedro,"2,986",4,3,"$1,469,990 ",https://www.zillow.com/homedetails/1627-Veridian-San-Pedro-CA-90732/2067871287_zpid/,33.73732,-118.313
"2932 Tilden Ave, Los Angeles, CA 90064",90064,Los Angeles,"2,384",4,3,"$2,195,000 ",https://www.zillow.com/homedetails/2932-Tilden-Ave-Los-Angeles-CA-90064/20459240_zpid/,34.02913,-118.427
"3116 Yale Ave, Marina Del Rey, CA 90292",90292,Marina Del Rey,"1,817",3,3,"$1,885,000 ",https://www.zillow.com/homedetails/3116-Yale-Ave-Marina-Del-Rey-CA-90292/20445058_zpid/,33.98769,-118.448
"15515 Hesby St, Encino, CA 91436",91436,Encino,"2,767",4,3,"$1,890,000 ",https://www.zillow.com/homedetails/15515-Hesby-St-Encino-CA-91436/19981605_zpid/,34.16213,-118.473
"27527 Dgemont Dr, San Pedro, CA 90732",90732,San Pedro,"3,527",5,5,"$1,558,990 ",https://www.zillow.com/homedetails/27527-Dgemont-Dr-San-Pedro-CA-90732/2067871286_zpid/,33.73732,-118.313
"27546 Dgemont Dr, San Pedro, CA 90732",90732,San Pedro,"3,527",5,5,"$1,605,990 ",https://www.zillow.com/homedetails/27546-Dgemont-Dr-San-Pedro-CA-90732/2067871178_zpid/,33.73732,-118.313
"2107 Castle Heights Ave, Los Angeles, CA 90034",90034,Los Angeles,"2,160",4,3,"$2,295,000 ",https://www.zillow.com/homedetails/2107-Castle-Heights-Ave-Los-Angeles-CA-90034/20494399_zpid/,34.04448,-118.398
"1115 S Elm Dr APT 401, Los Angeles, CA 90035",90035,Los Angeles,"1,033",2,2,"$695,000 ",https://www.zillow.com/homedetails/1115-S-Elm-Dr-APT-401-Los-Angeles-CA-90035/20511834_zpid/,34.05672,-118.395
"3860 Winford Dr, Tarzana, CA 91356",91356,Tarzana,"6,549",5,9,"$3,895,000 ",https://www.zillow.com/homedetails/3860-Winford-Dr-Tarzana-CA-91356/19948194_zpid/,34.14085,-118.548
"C1 Plan, Perla Condos, Los Angeles, CA 90013",90013,Los Angeles,"1,067",2,2,"$799,000 ",https://www.zillow.com/community/perla-condos/2078705007_zpid/,34.04668,-118.247
"12591 Havelock Ave, Los Angeles, CA 90066",90066,Los Angeles,"2,172",4,3,"$1,599,000 ",https://www.zillow.com/homedetails/12591-Havelock-Ave-Los-Angeles-CA-90066/20441262_zpid/,33.98448,-118.423
"10427 Larwin Ave, Chatsworth, CA 91311",91311,Chatsworth,"1,747",3,3,"$658,000 ",https://www.zillow.com/homedetails/10427-Larwin-Ave-Chatsworth-CA-91311/20163076_zpid/,34.25943,-118.614
"320 N Skyewiay Rd, Los Angeles, CA 90049",90049,Los Angeles,"4,108",5,5,"$4,895,000 ",https://www.zillow.com/homedetails/320-N-Skyewiay-Rd-Los-Angeles-CA-90049/20536924_zpid/,34.06401,-118.482
"4984 Topanga Canyon Blvd, Woodland Hills, CA 91364",91364,Woodland Hills,"1,625",3,2,"$1,099,000 ",https://www.zillow.com/homedetails/4984-Topanga-Canyon-Blvd-Woodland-Hills-CA-91364/19944421_zpid/,34.15924,-118.606
"3437 Kelton Ave, Los Angeles, CA 90034",90034,Los Angeles,"1,728",4,3,"$1,625,000 ",https://www.zillow.com/homedetails/3437-Kelton-Ave-Los-Angeles-CA-90034/20461318_zpid/,34.02332,-118.418
"6747 Blewett Ave, Van Nuys, CA 91406",91406,Van Nuys,"1,802",4,2,"$1,149,000 ",https://www.zillow.com/homedetails/6747-Blewett-Ave-Van-Nuys-CA-91406/19967745_zpid/,34.19314,-118.478
"5166 Loleta Ave, Los Angeles, CA 90041",90041,Los Angeles,"1,368",3,2,"$1,189,000 ",https://www.zillow.com/homedetails/5166-Loleta-Ave-Los-Angeles-CA-90041/20853258_zpid/,34.1411,-118.198
"7112 Rindge Ave, Playa Del Rey, CA 90293",90293,Playa Del Rey,"4,275",4,5,"$3,599,000 ",https://www.zillow.com/homedetails/7112-Rindge-Ave-Playa-Del-Rey-CA-90293/20386261_zpid/,33.95609,-118.446
"3316 Wood Ter, Los Angeles, CA 90027",90027,Los Angeles,"1,082",2,1,"$975,000 ",https://www.zillow.com/homedetails/3316-Wood-Ter-Los-Angeles-CA-90027/20749132_zpid/,34.11217,-118.278
"16247 Stare St, North Hills, CA 91343",91343,North Hills,"1,610",4,2,"$749,000 ",https://www.zillow.com/homedetails/16247-Stare-St-North-Hills-CA-91343/20145310_zpid/,34.25295,-118.487
"6417 Franrivers Ave, West Hills, CA 91307",91307,West Hills,"1,496",3,2,"$875,000 ",https://www.zillow.com/homedetails/6417-Franrivers-Ave-West-Hills-CA-91307/19873364_zpid/,34.18617,-118.654
"7755 Capistrano Ave, Canoga Park, CA 91304",91304,Canoga Park,"1,570",3,2,"$750,000 ",https://www.zillow.com/homedetails/7755-Capistrano-Ave-Canoga-Park-CA-91304/51578315_zpid/,34.21172,-118.617
"11144 Blucher Ave, Granada Hills, CA 91344",91344,Granada Hills,"1,854",4,2,"$875,000 ",https://www.zillow.com/homedetails/11144-Blucher-Ave-Granada-Hills-CA-91344/20139083_zpid/,34.27333,-118.473
"2279 Glendale Blvd APT 6, Los Angeles, CA 90039",90039,Los Angeles,"1,584",2,3,"$989,000 ",https://www.zillow.com/homedetails/2279-Glendale-Blvd-APT-6-Los-Angeles-CA-90039/20752240_zpid/,34.09673,-118.259
"4343 S Budlong Ave, Los Angeles, CA 90037",90037,Los Angeles,"1,680",4,3,"$749,000 ",https://www.zillow.com/homedetails/4343-S-Budlong-Ave-Los-Angeles-CA-90037/20572727_zpid/,34.00418,-118.296
"3819 Sherview Dr, Sherman Oaks, CA 91403",91403,Sherman Oaks,"4,188",4,4,"$3,295,000 ",https://www.zillow.com/homedetails/3819-Sherview-Dr-Sherman-Oaks-CA-91403/19989771_zpid/,34.13875,-118.463
"1279 Eagle Vista Dr, Los Angeles, CA 90041",90041,Los Angeles,"2,397",4,4,"$1,680,000 ",https://www.zillow.com/homedetails/1279-Eagle-Vista-Dr-Los-Angeles-CA-90041/20853442_zpid/,34.14266,-118.192
"2262 Cove Ave, Los Angeles, CA 90039",90039,Los Angeles,"2,988",5,4,"$2,595,000 ",https://www.zillow.com/homedetails/2262-Cove-Ave-Los-Angeles-CA-90039/135675911_zpid/,34.09402,-118.258
"2213 Jerome Way, Los Angeles, CA 90039",90039,Los Angeles,"2,155",3,3,"$1,149,000 ",https://www.zillow.com/homedetails/2213-Jerome-Way-Los-Angeles-CA-90039/250346917_zpid/,34.10962,-118.26
"6418 S Van Ness Ave, Los Angeles, CA 90047",90047,Los Angeles,932,3,2,"$550,000 ",https://www.zillow.com/homedetails/6418-S-Van-Ness-Ave-Los-Angeles-CA-90047/20936262_zpid/,33.98131,-118.318
"5414 Wilbur Ave, Tarzana, CA 91356",91356,Tarzana,"3,452",5,4,"$1,673,000 ",https://www.zillow.com/homedetails/5414-Wilbur-Ave-Tarzana-CA-91356/19937432_zpid/,34.16915,-118.545
"2279 Parnell Ave, Los Angeles, CA 90064",90064,Los Angeles,"2,064",4,3,"$2,095,000 ",https://www.zillow.com/homedetails/2279-Parnell-Ave-Los-Angeles-CA-90064/20500856_zpid/,34.04574,-118.424
"3165 Cadet Ct, Los Angeles, CA 90068",90068,Los Angeles,"1,374",2,3,"$1,279,000 ",https://www.zillow.com/homedetails/3165-Cadet-Ct-Los-Angeles-CA-90068/20045814_zpid/,34.12628,-118.347
"2822 Somerset Dr, Los Angeles, CA 90016",90016,Los Angeles,"1,674",3,2,"$999,999 ",https://www.zillow.com/homedetails/2822-Somerset-Dr-Los-Angeles-CA-90016/20589652_zpid/,34.03043,-118.337
"5817 S Sparrow Ct, Los Angeles, CA 90094",90094,Los Angeles,"2,384",4,4,"$2,349,000 ",https://www.zillow.com/homedetails/5817-S-Sparrow-Ct-Los-Angeles-CA-90094/123743773_zpid/,33.97443,-118.418
"2331 Warmouth St, San Pedro, CA 90732",90732,San Pedro,"4,215",5,6,"$3,395,000 ",https://www.zillow.com/homedetails/2331-Warmouth-St-San-Pedro-CA-90732/21354069_zpid/,33.72121,-118.329
"6607 Farralone Ave, Canoga Park, CA 91303",91303,Canoga Park,"1,908",3,2,"$799,000 ",https://www.zillow.com/homedetails/6607-Farralone-Ave-Canoga-Park-CA-91303/19928266_zpid/,34.19037,-118.61
"11106 Arminta St APT 8, Sun Valley, CA 91352",91352,Sun Valley,"1,132",3,3,"$479,000 ",https://www.zillow.com/homedetails/11106-Arminta-St-APT-8-Sun-Valley-CA-91352/20000814_zpid/,34.21388,-118.373
"8829 Quakertown Ave, Northridge, CA 91324",91324,Northridge,"1,392",3,2,"$699,999 ",https://www.zillow.com/homedetails/8829-Quakertown-Ave-Northridge-CA-91324/20182294_zpid/,34.23087,-118.57
"8551 Wilbur Ave, Northridge, CA 91324",91324,Northridge,"2,541",4,3,"$949,000 ",https://www.zillow.com/homedetails/8551-Wilbur-Ave-Northridge-CA-91324/20183166_zpid/,34.22624,-118.545
"2731 Rinconia Dr, Los Angeles, CA 90068",90068,Los Angeles,"1,783",3,3,"$1,525,000 ",https://www.zillow.com/homedetails/2731-Rinconia-Dr-Los-Angeles-CA-90068/20806994_zpid/,34.11734,-118.326
"6243 Fulcher Ave, North Hollywood, CA 91606",91606,North Hollywood,"1,783",4,3,"$1,095,000 ",https://www.zillow.com/homedetails/6243-Fulcher-Ave-North-Hollywood-CA-91606/20011199_zpid/,34.18433,-118.373
"10089 Barling St, Sunland, CA 91040",91040,Sunland,"2,428",4,3,"$1,299,900 ",https://www.zillow.com/homedetails/10089-Barling-St-Sunland-CA-91040/20089366_zpid/,34.25089,-118.351
"2039 W 68th St, Los Angeles, CA 90047",90047,Los Angeles,"1,267",2,1,"$649,900 ",https://www.zillow.com/homedetails/2039-W-68th-St-Los-Angeles-CA-90047/20936819_zpid/,33.97781,-118.315
"1825 W 38th Pl, Los Angeles, CA 90062",90062,Los Angeles,"1,062",2,1,"$599,000 ",https://www.zillow.com/homedetails/1825-W-38th-Pl-Los-Angeles-CA-90062/20581001_zpid/,34.01646,-118.314
"1728 255th St, Lomita, CA 90717",90717,Lomita,"1,388",3,2,"$879,900 ",https://www.zillow.com/homedetails/1728-255th-St-Lomita-CA-90717/21290357_zpid/,33.79249,-118.309
"5461 Newcastle Ave APT 18, Encino, CA 91316",91316,Encino,"1,260",2,3,"$575,000 ",https://www.zillow.com/homedetails/5461-Newcastle-Ave-APT-18-Encino-CA-91316/19938149_zpid/,34.17016,-118.524
"14804 Greenleaf St, Sherman Oaks, CA 91403",91403,Sherman Oaks,"3,378",4,4,"$3,275,000 ",https://www.zillow.com/homedetails/14804-Greenleaf-St-Sherman-Oaks-CA-91403/19988777_zpid/,34.1495,-118.456
"11100 Plainview Ave, Tujunga, CA 91042",91042,Tujunga,"2,536",4,3,"$1,095,000 ",https://www.zillow.com/homedetails/11100-Plainview-Ave-Tujunga-CA-91042/20092508_zpid/,34.27043,-118.301
"3027 Kelton Ave, Los Angeles, CA 90034",90034,Los Angeles,"1,350",3,2,"$1,450,000 ",https://www.zillow.com/homedetails/3027-Kelton-Ave-Los-Angeles-CA-90034/20460936_zpid/,34.02908,-118.422
"6920 Treasure Trl, Los Angeles, CA 90068",90068,Los Angeles,"1,802",1,2,"$1,425,000 ",https://www.zillow.com/homedetails/6920-Treasure-Trl-Los-Angeles-CA-90068/81768150_zpid/,34.12444,-118.346
"8621 Olin St, Los Angeles, CA 90034",90034,Los Angeles,"1,170",2,1,"$950,000 ",https://www.zillow.com/homedetails/8621-Olin-St-Los-Angeles-CA-90034/20598190_zpid/,34.03445,-118.381
"4475 Woodley Ave, Encino, CA 91436",91436,Encino,"5,684",6,7,"$3,549,000 ",https://www.zillow.com/homedetails/4475-Woodley-Ave-Encino-CA-91436/19991672_zpid/,34.15315,-118.484
"4927 Alatar Dr, Woodland Hills, CA 91364",91364,Woodland Hills,"2,701",3,4,"$1,299,000 ",https://www.zillow.com/homedetails/4927-Alatar-Dr-Woodland-Hills-CA-91364/19944219_zpid/,34.15304,-118.6
